"","date","bioguide_id","count_protest","count_protest_size","count_non_normative","count_violent","count_palestine_protests","size_palestine_protests","non_normative_palestine_protests","violent_palestine_protests","count_israel_protests","size_israel_protests","non_normative_israel_protests","violent_israel_protests","count_neutral_protests","size_neutral_protests","non_normative_neutral_protests","violent_neutral_protests"
"9321","2024-05-13","P000613",2,73,0,0,2,73,0,0,0,0,0,0,0,0,0,0
"9322","2024-05-13","P000618",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"9323","2024-05-13","R000579",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"9324","2024-05-13","S001148",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"9325","2024-05-13","S001183",1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"9326","2024-05-13","S001205",2,90,0,0,2,90,0,0,0,0,0,0,0,0,0,0
"9327","2024-05-13","S001207",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"9328","2024-05-13","S001212",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"9329","2024-05-13","S001218",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"9330","2024-05-13","T000460",2,90,0,0,2,90,0,0,0,0,0,0,0,0,0,0
"9331","2024-05-13","T000469",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"9332","2024-05-13","T000481",2,120,0,0,2,120,0,0,0,0,0,0,0,0,0,0
"9333","2024-05-13","W000815",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"9334","2024-05-13","W000822",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"9335","2024-05-13","W000828",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"9336","2024-05-14","A000379",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"9337","2024-05-14","B001292",2,85,0,0,2,85,0,0,0,0,0,0,0,0,0,0
"9338","2024-05-14","B001299",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"9339","2024-05-14","B001301",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"9340","2024-05-14","B001318",1,10,0,0,1,10,0,0,0,0,0,0,0,0,0,0
"9341","2024-05-14","C001069",1,25,0,0,1,25,0,0,0,0,0,0,0,0,0,0
"9342","2024-05-14","C001072",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"9343","2024-05-14","C001101",2,75,0,0,2,75,0,0,0,0,0,0,0,0,0,0
"9344","2024-05-14","C001110",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"9345","2024-05-14","C001112",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"9346","2024-05-14","C001118",2,90,0,0,2,90,0,0,0,0,0,0,0,0,0,0
"9347","2024-05-14","C001119",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"9348","2024-05-14","D000096",3,681,0,0,2,81,0,0,1,600,0,0,0,0,0,0
"9349","2024-05-14","D000197",2,90,0,0,2,90,0,0,0,0,0,0,0,0,0,0
"9350","2024-05-14","D000399",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"9351","2024-05-14","D000633",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"9352","2024-05-14","E000215",3,240,0,0,2,195,0,0,1,45,0,0,0,0,0,0
"9353","2024-05-14","E000296",1,35,0,0,1,35,0,0,0,0,0,0,0,0,0,0
"9354","2024-05-14","G000568",1,50,0,0,1,50,0,0,0,0,0,0,0,0,0,0
"9355","2024-05-14","G000574",1,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0
"9356","2024-05-14","G000585",2,90,0,0,2,90,0,0,0,0,0,0,0,0,0,0
"9357","2024-05-14","G000592",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"9358","2024-05-14","G000595",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"9359","2024-05-14","G000599",8,574,0,0,6,515,0,0,2,59,0,0,0,0,0,0
"9360","2024-05-14","H001093",1,15,0,0,1,15,0,0,0,0,0,0,0,0,0,0
"9361","2024-05-14","H001094",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"9362","2024-05-14","J000298",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"9363","2024-05-14","K000382",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"9364","2024-05-14","L000397",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"9365","2024-05-14","L000551",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"9366","2024-05-14","L000557",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"9367","2024-05-14","L000560",1,60,0,0,1,60,0,0,0,0,0,0,0,0,0,0
"9368","2024-05-14","L000564",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"9369","2024-05-14","L000566",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"9370","2024-05-14","M000312",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"9371","2024-05-14","M001160",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"9372","2024-05-14","M001206",1,32,1,0,1,32,1,0,0,0,0,0,0,0,0,0
"9373","2024-05-14","M001223",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"9374","2024-05-14","M001227",1,36,0,0,1,36,0,0,0,0,0,0,0,0,0,0
"9375","2024-05-14","M001229",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"9376","2024-05-14","P000197",3,135,1,0,3,135,1,0,0,0,0,0,0,0,0,0
"9377","2024-05-14","P000597",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"9378","2024-05-14","P000608",2,220,0,0,1,110,0,0,1,110,0,0,0,0,0,0
"9379","2024-05-14","P000613",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"9380","2024-05-14","P000618",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"9381","2024-05-14","R000579",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"9382","2024-05-14","S001148",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"9383","2024-05-14","S001150",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"9384","2024-05-14","S001205",2,90,0,0,2,90,0,0,0,0,0,0,0,0,0,0
"9385","2024-05-14","S001211",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"9386","2024-05-14","S001212",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"9387","2024-05-14","S001218",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"9388","2024-05-14","T000460",2,90,0,0,2,90,0,0,0,0,0,0,0,0,0,0
"9389","2024-05-14","T000469",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"9390","2024-05-14","T000481",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"9391","2024-05-14","W000822",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"9392","2024-05-14","W000828",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"9393","2024-05-15","A000376",1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0
"9394","2024-05-15","A000379",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"9395","2024-05-15","B001223",1,35,0,0,1,35,0,0,0,0,0,0,0,0,0,0
"9396","2024-05-15","B001224",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"9397","2024-05-15","B001278",3,135,0,0,3,135,0,0,0,0,0,0,0,0,0,0
"9398","2024-05-15","B001282",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"9399","2024-05-15","B001292",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"9400","2024-05-15","B001313",1,225,0,0,1,225,0,0,0,0,0,0,0,0,0,0
"9401","2024-05-15","B001318",3,100,0,0,3,100,0,0,0,0,0,0,0,0,0,0
"9402","2024-05-15","C001039",1,50,0,0,1,50,0,0,0,0,0,0,0,0,0,0
"9403","2024-05-15","C001059",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"9404","2024-05-15","C001072",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"9405","2024-05-15","C001101",3,340,0,0,3,340,0,0,0,0,0,0,0,0,0,0
"9406","2024-05-15","C001110",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"9407","2024-05-15","C001112",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"9408","2024-05-15","C001119",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"9409","2024-05-15","C001126",1,350,0,0,1,350,0,0,0,0,0,0,0,0,0,0
"9410","2024-05-15","D000096",2,245,0,0,2,245,0,0,0,0,0,0,0,0,0,0
"9411","2024-05-15","D000197",3,135,0,0,2,90,0,0,1,45,0,0,0,0,0,0
"9412","2024-05-15","D000624",2,90,0,0,2,90,0,0,0,0,0,0,0,0,0,0
"9413","2024-05-15","D000633",3,345,0,0,3,345,0,0,0,0,0,0,0,0,0,0
"9414","2024-05-15","E000215",4,157,0,0,3,112,0,0,1,45,0,0,0,0,0,0
"9415","2024-05-15","E000296",1,45,1,1,0,0,0,0,1,45,1,1,0,0,0,0
"9416","2024-05-15","F000476",1,40,0,0,1,40,0,0,0,0,0,0,0,0,0,0
"9417","2024-05-15","G000551",2,47,1,1,2,47,1,1,0,0,0,0,0,0,0,0
"9418","2024-05-15","G000574",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"9419","2024-05-15","G000578",1,24,0,0,1,24,0,0,0,0,0,0,0,0,0,0
"9420","2024-05-15","G000585",3,340,0,0,3,340,0,0,0,0,0,0,0,0,0,0
"9421","2024-05-15","G000592",2,90,0,0,2,90,0,0,0,0,0,0,0,0,0,0
"9422","2024-05-15","G000595",1,4,0,0,1,4,0,0,0,0,0,0,0,0,0,0
"9423","2024-05-15","G000599",9,683,2,1,8,679,2,1,1,4,0,0,0,0,0,0
"9424","2024-05-15","H001072",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"9425","2024-05-15","H001093",2,90,0,0,2,90,0,0,0,0,0,0,0,0,0,0
"9426","2024-05-15","H001094",3,190,1,1,3,190,1,1,0,0,0,0,0,0,0,0
"9427","2024-05-15","J000298",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"9428","2024-05-15","J000308",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"9429","2024-05-15","K000380",1,30,0,0,1,30,0,0,0,0,0,0,0,0,0,0
"9430","2024-05-15","K000382",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"9431","2024-05-15","L000273",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"9432","2024-05-15","L000397",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"9433","2024-05-15","L000551",1,40,1,1,1,40,1,1,0,0,0,0,0,0,0,0
"9434","2024-05-15","L000557",2,170,0,0,2,170,0,0,0,0,0,0,0,0,0,0
"9435","2024-05-15","L000560",2,90,0,0,2,90,0,0,0,0,0,0,0,0,0,0
"9436","2024-05-15","L000562",2,90,0,0,2,90,0,0,0,0,0,0,0,0,0,0
"9437","2024-05-15","L000564",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"9438","2024-05-15","L000566",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"9439","2024-05-15","L000602",1,22,0,0,1,22,0,0,0,0,0,0,0,0,0,0
"9440","2024-05-15","M000312",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"9441","2024-05-15","M001160",2,162,0,0,2,162,0,0,0,0,0,0,0,0,0,0
"9442","2024-05-15","M001184",1,50,0,0,1,50,0,0,0,0,0,0,0,0,0,0
"9443","2024-05-15","M001188",1,200,1,0,1,200,1,0,0,0,0,0,0,0,0,0
"9444","2024-05-15","M001213",1,35,0,0,1,35,0,0,0,0,0,0,0,0,0,0
"9445","2024-05-15","M001217",2,65,0,0,1,20,0,0,1,45,0,0,0,0,0,0
"9446","2024-05-15","M001220",1,60,0,0,1,60,0,0,0,0,0,0,0,0,0,0
"9447","2024-05-15","M001223",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"9448","2024-05-15","M001225",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"9449","2024-05-15","M001229",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"9450","2024-05-15","N000015",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"9451","2024-05-15","O000173",1,600,0,0,1,600,0,0,0,0,0,0,0,0,0,0
"9452","2024-05-15","P000197",4,180,0,0,4,180,0,0,0,0,0,0,0,0,0,0
"9453","2024-05-15","P000608",2,205,0,0,1,200,0,0,1,5,0,0,0,0,0,0
"9454","2024-05-15","P000613",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"9455","2024-05-15","P000618",2,245,1,1,2,245,1,1,0,0,0,0,0,0,0,0
"9456","2024-05-15","R000579",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"9457","2024-05-15","R000619",1,24,0,0,1,24,0,0,0,0,0,0,0,0,0,0
"9458","2024-05-15","S000168",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"9459","2024-05-15","S000185",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"9460","2024-05-15","S001148",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"9461","2024-05-15","S001168",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"9462","2024-05-15","S001183",2,95,2,0,1,50,1,0,1,45,1,0,0,0,0,0
"9463","2024-05-15","S001205",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"9464","2024-05-15","S001212",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"9465","2024-05-15","S001218",1,45,1,1,1,45,1,1,0,0,0,0,0,0,0,0
"9466","2024-05-15","S001221",1,85,1,0,1,85,1,0,0,0,0,0,0,0,0,0
"9467","2024-05-15","S001225",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"9468","2024-05-15","T000460",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"9469","2024-05-15","T000468",1,18,0,0,1,18,0,0,0,0,0,0,0,0,0,0
"9470","2024-05-15","T000469",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"9471","2024-05-15","T000472",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"9472","2024-05-15","T000480",1,30,0,0,1,30,0,0,0,0,0,0,0,0,0,0
"9473","2024-05-15","T000481",2,75,0,0,2,75,0,0,0,0,0,0,0,0,0,0
"9474","2024-05-15","W000788",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"9475","2024-05-15","W000798",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"9476","2024-05-15","W000822",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"9477","2024-05-15","W000828",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"9478","2024-05-16","A000148",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"9479","2024-05-16","A000379",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"9480","2024-05-16","B000668",1,6,0,0,1,6,0,0,0,0,0,0,0,0,0,0
"9481","2024-05-16","B001278",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"9482","2024-05-16","B001292",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"9483","2024-05-16","B001301",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"9484","2024-05-16","B001318",1,10,0,0,1,10,0,0,0,0,0,0,0,0,0,0
"9485","2024-05-16","C001072",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"9486","2024-05-16","C001101",6,399,0,0,5,375,0,0,1,24,0,0,0,0,0,0
"9487","2024-05-16","C001110",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"9488","2024-05-16","C001112",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"9489","2024-05-16","C001119",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"9490","2024-05-16","C001125",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"9491","2024-05-16","D000096",3,325,1,0,3,325,1,0,0,0,0,0,0,0,0,0
"9492","2024-05-16","D000197",2,90,0,0,2,90,0,0,0,0,0,0,0,0,0,0
"9493","2024-05-16","D000399",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"9494","2024-05-16","D000623",1,20,0,0,1,20,0,0,0,0,0,0,0,0,0,0
"9495","2024-05-16","D000633",2,245,0,0,2,245,0,0,0,0,0,0,0,0,0,0
"9496","2024-05-16","E000215",2,90,0,0,1,45,0,0,1,45,0,0,0,0,0,0
"9497","2024-05-16","F000476",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"9498","2024-05-16","G000574",2,3,0,0,1,2,0,0,1,1,0,0,0,0,0,0
"9499","2024-05-16","G000585",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"9500","2024-05-16","G000592",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"9501","2024-05-16","G000595",1,3,0,0,1,3,0,0,0,0,0,0,0,0,0,0
"9502","2024-05-16","G000599",10,521,1,1,10,521,1,1,0,0,0,0,0,0,0,0
"9503","2024-05-16","H001093",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"9504","2024-05-16","H001094",2,90,0,0,2,90,0,0,0,0,0,0,0,0,0,0
"9505","2024-05-16","J000298",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"9506","2024-05-16","K000382",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"9507","2024-05-16","L000397",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"9508","2024-05-16","L000551",1,40,1,0,1,40,1,0,0,0,0,0,0,0,0,0
"9509","2024-05-16","L000557",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"9510","2024-05-16","L000560",2,65,0,0,2,65,0,0,0,0,0,0,0,0,0,0
"9511","2024-05-16","L000566",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"9512","2024-05-16","M001160",1,4,0,0,1,4,0,0,0,0,0,0,0,0,0,0
"9513","2024-05-16","M001196",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"9514","2024-05-16","M001225",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"9515","2024-05-16","M001229",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"9516","2024-05-16","P000197",4,180,0,0,4,180,0,0,0,0,0,0,0,0,0,0
"9517","2024-05-16","P000597",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"9518","2024-05-16","P000613",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"9519","2024-05-16","R000579",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"9520","2024-05-16","S000168",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"9521","2024-05-16","S001148",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"9522","2024-05-16","S001205",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"9523","2024-05-16","S001212",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"9524","2024-05-16","S001218",1,100,0,0,1,100,0,0,0,0,0,0,0,0,0,0
"9525","2024-05-16","T000460",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"9526","2024-05-16","T000469",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"9527","2024-05-16","T000481",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"9528","2024-05-16","W000809",1,25,0,0,1,25,0,0,0,0,0,0,0,0,0,0
"9529","2024-05-16","W000822",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"9530","2024-05-16","W000826",1,45,0,0,0,0,0,0,0,0,0,0,1,45,0,0
"9531","2024-05-17","A000379",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"9532","2024-05-17","B001278",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"9533","2024-05-17","B001292",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"9534","2024-05-17","B001300",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"9535","2024-05-17","B001318",1,10,0,0,1,10,0,0,0,0,0,0,0,0,0,0
"9536","2024-05-17","C001072",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"9537","2024-05-17","C001101",2,1245,0,0,1,45,0,0,1,1200,0,0,0,0,0,0
"9538","2024-05-17","C001112",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"9539","2024-05-17","C001119",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"9540","2024-05-17","C001129",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"9541","2024-05-17","D000096",1,200,1,1,1,200,1,1,0,0,0,0,0,0,0,0
"9542","2024-05-17","D000197",2,195,0,0,2,195,0,0,0,0,0,0,0,0,0,0
"9543","2024-05-17","D000623",1,12,0,0,1,12,0,0,0,0,0,0,0,0,0,0
"9544","2024-05-17","D000633",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"9545","2024-05-17","E000215",3,135,0,0,2,90,0,0,1,45,0,0,0,0,0,0
"9546","2024-05-17","E000296",3,246,1,0,2,245,1,0,1,1,0,0,0,0,0,0
"9547","2024-05-17","G000551",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"9548","2024-05-17","G000559",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"9549","2024-05-17","G000574",2,90,0,0,2,90,0,0,0,0,0,0,0,0,0,0
"9550","2024-05-17","G000585",2,90,0,0,2,90,0,0,0,0,0,0,0,0,0,0
"9551","2024-05-17","G000595",1,7,0,0,1,7,0,0,0,0,0,0,0,0,0,0
"9552","2024-05-17","G000599",4,180,0,0,4,180,0,0,0,0,0,0,0,0,0,0
"9553","2024-05-17","H001068",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"9554","2024-05-17","H001093",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"9555","2024-05-17","H001094",2,90,0,0,2,90,0,0,0,0,0,0,0,0,0,0
"9556","2024-05-17","J000298",2,90,0,0,2,90,0,0,0,0,0,0,0,0,0,0
"9557","2024-05-17","K000009",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"9558","2024-05-17","K000375",1,4,0,0,1,4,0,0,0,0,0,0,0,0,0,0
"9559","2024-05-17","K000381",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"9560","2024-05-17","K000382",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"9561","2024-05-17","K000402",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"9562","2024-05-17","L000397",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"9563","2024-05-17","L000551",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"9564","2024-05-17","L000557",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"9565","2024-05-17","L000560",4,685,0,0,4,685,0,0,0,0,0,0,0,0,0,0
"9566","2024-05-17","L000566",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"9567","2024-05-17","L000600",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"9568","2024-05-17","M000312",2,90,0,0,2,90,0,0,0,0,0,0,0,0,0,0
"9569","2024-05-17","M000687",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"9570","2024-05-17","M001136",1,45,1,0,1,45,1,0,0,0,0,0,0,0,0,0
"9571","2024-05-17","M001143",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"9572","2024-05-17","M001160",1,4,0,0,1,4,0,0,0,0,0,0,0,0,0,0
"9573","2024-05-17","M001215",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"9574","2024-05-17","M001223",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"9575","2024-05-17","M001225",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"9576","2024-05-17","M001229",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"9577","2024-05-17","N000015",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"9578","2024-05-17","P000197",2,90,0,0,2,90,0,0,0,0,0,0,0,0,0,0
"9579","2024-05-17","P000597",2,90,0,0,2,90,0,0,0,0,0,0,0,0,0,0
"9580","2024-05-17","P000613",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"9581","2024-05-17","P000618",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"9582","2024-05-17","R000305",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"9583","2024-05-17","R000579",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"9584","2024-05-17","S000168",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"9585","2024-05-17","S001148",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"9586","2024-05-17","S001159",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"9587","2024-05-17","S001205",2,70,0,0,1,45,0,0,1,25,0,0,0,0,0,0
"9588","2024-05-17","S001212",2,90,0,0,2,90,0,0,0,0,0,0,0,0,0,0
"9589","2024-05-17","S001214",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"9590","2024-05-17","T000460",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"9591","2024-05-17","T000469",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"9592","2024-05-17","T000474",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"9593","2024-05-17","T000481",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"9594","2024-05-17","T000488",1,45,1,1,1,45,1,1,0,0,0,0,0,0,0,0
"9595","2024-05-17","W000788",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"9596","2024-05-17","W000809",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"9597","2024-05-17","W000828",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"9598","2024-05-18","A000369",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"9599","2024-05-18","A000379",2,90,0,0,2,90,0,0,0,0,0,0,0,0,0,0
"9600","2024-05-18","B001278",1,300,0,0,1,300,0,0,0,0,0,0,0,0,0,0
"9601","2024-05-18","B001292",2,73,0,0,2,73,0,0,0,0,0,0,0,0,0,0
"9602","2024-05-18","B001314",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"9603","2024-05-18","B001318",2,55,0,0,2,55,0,0,0,0,0,0,0,0,0,0
"9604","2024-05-18","C001054",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"9605","2024-05-18","C001061",1,350,0,0,1,350,0,0,0,0,0,0,0,0,0,0
"9606","2024-05-18","C001072",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"9607","2024-05-18","C001101",3,135,0,0,3,135,0,0,0,0,0,0,0,0,0,0
"9608","2024-05-18","C001112",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"9609","2024-05-18","C001119",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"9610","2024-05-18","C001125",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"9611","2024-05-18","D000197",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"9612","2024-05-18","D000633",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"9613","2024-05-18","E000215",2,90,0,0,1,45,0,0,1,45,0,0,0,0,0,0
"9614","2024-05-18","E000246",1,35,0,0,1,35,0,0,0,0,0,0,0,0,0,0
