"","date","bioguide_id","count_statement","sum_legislative_discussion","sum_bipartisan","sum_attack","sum_floor","sum_newsletters","sum_source_statements"
"1944","2024-02-10","M001177",1,1,0,0,0,1,0
"1945","2024-02-10","M001199",1,1,0,0,0,1,0
"1946","2024-02-10","S000522",1,1,0,0,0,0,1
"1947","2024-02-10","S001196",2,0,0,0,0,2,0
"1948","2024-02-10","T000478",2,2,0,0,0,2,0
"1949","2024-02-11","B001257",2,2,0,0,0,2,0
"1950","2024-02-11","C001103",1,1,0,0,0,1,0
"1951","2024-02-11","G000595",2,2,1,0,0,2,0
"1952","2024-02-11","H001096",2,2,0,0,0,2,0
"1953","2024-02-11","M001210",2,1,0,0,0,2,0
"1954","2024-02-11","M001215",1,0,1,0,0,1,0
"1955","2024-02-11","R000579",1,1,0,0,0,1,0
"1956","2024-02-11","W000828",1,1,0,0,0,1,0
"1957","2024-02-12","C001051",2,1,0,0,0,2,0
"1958","2024-02-12","C001066",6,1,4,0,0,6,0
"1959","2024-02-12","C001116",2,2,0,0,0,2,0
"1960","2024-02-12","D000623",1,1,0,0,0,1,0
"1961","2024-02-12","D000624",2,2,1,0,0,2,0
"1962","2024-02-12","G000593",5,3,0,0,0,5,0
"1963","2024-02-12","H001081",5,5,0,0,0,5,0
"1964","2024-02-12","M001216",1,1,0,0,0,1,0
"1965","2024-02-12","O000086",2,2,0,1,0,2,0
"1966","2024-02-12","R000612",1,1,0,0,0,1,0
"1967","2024-02-12","S001176",1,1,0,0,0,1,0
"1968","2024-02-12","S001177",1,1,0,0,0,0,1
"1969","2024-02-12","W000812",1,0,0,0,0,1,0
"1970","2024-02-13","F000465",1,1,0,0,0,1,0
"1971","2024-02-13","G000583",2,1,1,0,2,0,0
"1972","2024-02-13","G000596",2,0,0,0,2,0,0
"1973","2024-02-13","L000562",1,0,0,0,1,0,0
"1974","2024-02-13","L000599",7,4,0,0,7,0,0
"1975","2024-02-13","M001135",1,1,1,0,1,0,0
"1976","2024-02-13","M001221",1,0,0,0,1,0,0
"1977","2024-02-13","S000522",1,1,0,0,1,0,0
"1978","2024-02-13","S001190",7,1,1,0,0,7,0
"1979","2024-02-14","B001309",3,0,0,0,3,0,0
"1980","2024-02-14","F000462",2,0,0,0,2,0,0
"1981","2024-02-14","G000583",3,3,2,0,3,0,0
"1982","2024-02-14","M001135",3,3,2,0,3,0,0
"1983","2024-02-14","M001213",2,0,0,0,2,0,0
"1984","2024-02-14","R000610",3,2,0,0,3,0,0
"1985","2024-02-14","S001176",1,1,0,0,0,1,0
"1986","2024-02-14","S001224",2,2,0,0,2,0,0
"1987","2024-02-14","T000481",4,1,0,0,2,2,0
"1988","2024-02-15","B001298",1,0,0,0,1,0,0
"1989","2024-02-15","C001133",1,0,0,0,1,0,0
"1990","2024-02-15","G000553",2,1,0,0,1,1,0
"1991","2024-02-15","H001085",3,0,0,0,0,3,0
"1992","2024-02-15","R000614",6,2,1,0,6,0,0
"1993","2024-02-16","C001068",2,2,0,0,0,2,0
"1994","2024-02-16","C001120",3,2,0,0,0,3,0
"1995","2024-02-16","L000599",2,1,0,0,0,2,0
"1996","2024-02-16","N000194",1,0,1,0,0,1,0
"1997","2024-02-16","S001159",1,1,0,0,0,1,0
"1998","2024-02-16","V000129",2,2,2,0,0,2,0
"1999","2024-02-16","V000133",1,1,0,0,0,1,0
"2000","2024-02-17","F000468",1,1,0,0,0,1,0
"2001","2024-02-17","S001224",2,2,0,0,0,2,0
"2002","2024-02-17","T000478",3,3,0,0,0,3,0
"2003","2024-02-18","B001260",1,0,0,0,0,1,0
"2004","2024-02-18","B001291",2,1,0,0,0,2,0
"2005","2024-02-18","B001311",1,1,0,0,0,1,0
"2006","2024-02-18","G000565",1,1,0,0,0,1,0
"2007","2024-02-18","J000295",2,1,1,0,0,2,0
"2008","2024-02-18","K000392",1,1,0,0,0,1,0
"2009","2024-02-18","M001215",1,1,0,0,0,1,0
"2010","2024-02-18","S001214",4,2,0,0,0,4,0
"2011","2024-02-19","W000828",1,1,1,0,0,1,0
"2012","2024-02-20","G000593",1,1,0,0,0,1,0
"2013","2024-02-20","L000266",1,1,0,0,0,1,0
"2014","2024-02-20","O000086",1,1,0,0,0,1,0
"2015","2024-02-20","T000481",1,0,0,0,0,1,0
"2016","2024-02-21","A000369",3,3,0,0,0,3,0
"2017","2024-02-21","H001052",3,3,0,0,0,3,0
"2018","2024-02-21","K000399",3,1,1,0,0,3,0
"2019","2024-02-21","M001199",1,0,0,0,0,1,0
"2020","2024-02-23","C001068",1,0,0,0,0,1,0
"2021","2024-02-23","D000615",1,1,0,0,0,1,0
"2022","2024-02-23","L000601",4,1,0,0,0,4,0
"2023","2024-02-23","T000481",3,3,0,0,3,0,0
"2024","2024-02-23","W000826",1,0,0,0,0,1,0
"2025","2024-02-25","G000565",3,0,0,0,0,3,0
"2026","2024-02-26","C001063",1,0,0,0,0,1,0
"2027","2024-02-26","R000579",1,0,0,0,0,1,0
"2028","2024-02-26","S000522",3,2,0,0,0,0,3
"2029","2024-02-26","W000806",1,0,0,0,0,1,0
"2030","2024-02-26","W000812",1,0,0,0,0,1,0
"2031","2024-02-28","J000298",3,0,0,0,0,0,3
"2032","2024-02-28","L000598",2,1,0,0,2,0,0
"2033","2024-02-29","G000599",2,0,0,0,0,2,0
"2034","2024-02-29","H000874",1,1,0,0,1,0,0
"2035","2024-02-29","L000562",1,1,1,0,1,0,0
"2036","2024-02-29","N000194",1,1,0,0,1,0,0
"2037","2024-02-29","P000617",3,0,0,0,0,0,3
"2038","2024-03-01","B001309",2,0,0,0,0,2,0
"2039","2024-03-01","E000215",3,1,0,0,0,3,0
"2040","2024-03-01","L000595",1,1,0,0,0,1,0
"2041","2024-03-01","M001135",2,1,0,0,0,2,0
"2042","2024-03-02","H001047",1,0,0,0,0,0,1
"2043","2024-03-02","L000551",2,0,0,0,0,0,2
"2044","2024-03-03","S000168",1,0,0,0,0,1,0
"2045","2024-03-03","S001209",1,0,0,0,0,1,0
"2046","2024-03-04","E000071",1,1,0,0,0,1,0
"2047","2024-03-04","G000593",3,0,0,0,0,3,0
"2048","2024-03-04","G000595",6,2,0,0,0,0,6
"2049","2024-03-04","O000175",3,0,0,0,0,3,0
"2050","2024-03-05","A000148",1,0,0,0,0,1,0
"2051","2024-03-05","H001093",1,0,0,0,0,1,0
"2052","2024-03-05","K000009",7,0,0,0,7,0,0
"2053","2024-03-05","M001216",1,0,0,0,0,1,0
"2054","2024-03-05","S001190",3,1,0,0,0,3,0
"2055","2024-03-05","T000481",2,0,0,0,0,2,0
"2056","2024-03-06","B001224",4,1,0,0,0,0,4
"2057","2024-03-06","C001091",2,0,0,0,0,0,2
"2058","2024-03-06","S001196",1,0,0,1,0,0,1
"2059","2024-03-06","W000788",4,0,1,0,0,0,4
"2060","2024-03-06","W000797",3,1,0,0,0,0,3
"2061","2024-03-07","L000599",1,0,0,0,0,1,0
"2062","2024-03-07","M000312",1,0,0,0,1,0,0
"2063","2024-03-08","C001131",1,1,0,0,0,1,0
"2064","2024-03-08","G000553",12,1,0,0,12,0,0
"2065","2024-03-08","H001072",1,1,0,0,1,0,0
"2066","2024-03-10","C001103",1,0,0,0,0,1,0
"2067","2024-03-10","M001215",2,0,0,0,0,2,0
"2068","2024-03-10","S000168",2,0,0,0,0,2,0
"2069","2024-03-10","S001214",3,0,1,0,0,3,0
"2070","2024-03-11","B001224",5,1,0,0,0,5,0
"2071","2024-03-11","D000032",1,0,0,0,0,1,0
"2072","2024-03-11","J000309",1,1,0,0,1,0,0
"2073","2024-03-12","H001081",1,0,0,0,0,1,0
"2074","2024-03-12","P000605",1,1,0,0,1,0,0
"2075","2024-03-12","R000614",2,2,0,0,2,0,0
"2076","2024-03-13","G000553",4,0,0,0,4,0,0
"2077","2024-03-13","M000312",2,0,0,0,2,0,0
"2078","2024-03-13","M001199",2,1,0,0,0,2,0
"2079","2024-03-14","G000553",1,0,0,0,0,1,0
"2080","2024-03-15","E000215",1,1,0,0,0,1,0
"2081","2024-03-15","E000297",2,0,0,0,0,2,0
"2082","2024-03-15","F000468",2,2,0,0,0,2,0
"2083","2024-03-15","G000590",1,0,0,0,0,1,0
"2084","2024-03-15","M001157",1,0,0,0,0,1,0
"2085","2024-03-15","M001216",1,0,0,0,0,1,0
"2086","2024-03-15","N000189",2,1,0,0,0,2,0
"2087","2024-03-15","S001213",1,0,0,0,0,1,0
"2088","2024-03-15","T000165",2,1,0,0,0,2,0
"2089","2024-03-15","W000809",1,0,0,0,0,1,0
"2090","2024-03-16","K000398",1,0,1,0,0,1,0
"2091","2024-03-16","M001199",1,1,0,0,0,1,0
"2092","2024-03-16","S001224",1,0,0,0,0,1,0
"2093","2024-03-16","Y000067",2,0,0,0,0,2,0
"2094","2024-03-17","M001215",1,0,0,0,0,1,0
"2095","2024-03-18","M001216",1,1,0,0,0,1,0
"2096","2024-03-18","S001183",1,1,0,0,0,1,0
"2097","2024-03-18","S001189",1,0,0,0,0,1,0
"2098","2024-03-18","W000806",1,0,0,0,0,1,0
"2099","2024-03-19","W000826",1,1,1,0,1,0,0
"2100","2024-03-20","H000874",1,0,1,0,1,0,0
"2101","2024-03-20","M001213",3,0,0,0,0,3,0
"2102","2024-03-21","G000553",2,0,0,0,0,2,0
"2103","2024-03-21","G000591",2,0,0,0,0,2,0
"2104","2024-03-21","H000874",2,0,0,0,2,0,0
"2105","2024-03-21","M001135",1,1,1,0,1,0,0
"2106","2024-03-21","T000481",3,1,0,0,3,0,0
"2107","2024-03-21","W000804",1,0,0,0,0,1,0
"2108","2024-03-22","C001067",2,1,0,0,0,0,2
"2109","2024-03-22","E000215",1,1,1,0,0,1,0
"2110","2024-03-22","G000553",2,1,0,0,0,2,0
"2111","2024-03-22","J000298",2,0,1,0,0,0,2
"2112","2024-03-22","M001157",1,0,0,0,0,1,0
"2113","2024-03-22","M001213",1,0,0,0,0,1,0
"2114","2024-03-22","O000172",2,0,0,0,2,0,0
"2115","2024-03-22","W000809",1,0,0,0,0,0,1
"2116","2024-03-23","B000668",1,0,0,0,0,1,0
"2117","2024-03-23","K000398",1,0,0,0,0,1,0
"2118","2024-03-23","S001196",2,1,0,0,0,2,0
"2119","2024-03-24","K000392",1,0,0,0,0,1,0
"2120","2024-03-24","L000600",1,1,0,0,0,1,0
"2121","2024-03-25","A000369",3,1,0,0,0,3,0
"2122","2024-03-25","D000623",1,0,0,0,0,1,0
"2123","2024-03-25","F000471",4,1,0,0,0,4,0
"2124","2024-03-25","S001190",4,0,1,0,0,4,0
"2125","2024-03-26","M001221",2,1,1,0,0,2,0
"2126","2024-03-28","B001298",2,1,0,0,0,2,0
"2127","2024-03-28","L000564",4,2,0,0,0,4,0
"2128","2024-03-29","P000048",2,1,0,0,0,2,0
"2129","2024-03-30","S001224",2,1,0,0,0,2,0
"2130","2024-03-31","B001291",1,1,0,0,0,1,0
"2131","2024-03-31","K000392",2,0,0,0,0,2,0
"2132","2024-04-01","E000246",1,0,0,0,0,1,0
"2133","2024-04-01","G000568",2,0,0,0,0,1,1
"2134","2024-04-01","O000172",2,0,0,0,0,2,0
"2135","2024-04-01","W000812",2,0,0,0,0,2,0
"2136","2024-04-02","C001078",3,0,0,0,0,0,3
"2137","2024-04-02","F000472",1,0,0,0,0,1,0
"2138","2024-04-02","M001135",1,0,0,0,0,1,0
"2139","2024-04-03","A000148",1,1,0,0,0,1,0
"2140","2024-04-05","C001068",2,0,0,0,0,1,1
"2141","2024-04-05","J000298",2,0,0,0,0,0,2
"2142","2024-04-05","P000613",3,0,0,0,0,3,0
"2143","2024-04-05","Q000023",1,0,0,0,0,1,0
"2144","2024-04-05","S001176",1,1,0,0,0,1,0
"2145","2024-04-06","S001209",1,0,0,0,0,1,0
"2146","2024-04-07","B001291",1,0,0,0,0,1,0
"2147","2024-04-07","G000565",1,0,0,0,0,1,0
"2148","2024-04-07","S001214",2,0,0,0,0,2,0
"2149","2024-04-07","W000828",3,0,0,0,0,3,0
"2150","2024-04-08","C001116",1,1,0,0,0,1,0
"2151","2024-04-08","C001133",2,0,0,0,0,2,0
"2152","2024-04-08","F000471",4,0,0,0,0,4,0
"2153","2024-04-08","J000294",5,0,0,0,0,0,5
"2154","2024-04-08","W000812",2,0,0,0,0,2,0
"2155","2024-04-09","A000379",1,0,0,0,0,1,0
"2156","2024-04-09","B001307",1,0,0,0,1,0,0
"2157","2024-04-09","G000599",6,0,0,0,6,0,0
"2158","2024-04-09","L000599",4,0,0,0,0,4,0
"2159","2024-04-09","M001135",1,0,0,0,1,0,0
"2160","2024-04-09","P000607",5,1,0,0,5,0,0
"2161","2024-04-09","S001190",6,1,0,0,4,2,0
"2162","2024-04-09","T000474",1,0,0,0,1,0,0
"2163","2024-04-09","T000481",2,2,0,0,0,2,0
"2164","2024-04-09","W000797",4,0,0,0,4,0,0
"2165","2024-04-09","Y000067",1,0,0,0,1,0,0
"2166","2024-04-10","A000379",3,0,0,0,3,0,0
"2167","2024-04-10","C001118",4,0,0,0,0,4,0
"2168","2024-04-10","C001132",1,0,0,0,0,1,0
"2169","2024-04-10","F000469",1,0,0,0,1,0,0
"2170","2024-04-10","H001052",3,0,0,0,3,0,0
"2171","2024-04-10","L000273",1,0,0,0,1,0,0
"2172","2024-04-10","L000578",3,0,0,0,3,0,0
"2173","2024-04-10","L000599",1,0,0,0,1,0,0
"2174","2024-04-10","L000600",5,0,0,0,2,3,0
"2175","2024-04-10","M001213",2,0,0,0,2,0,0
"2176","2024-04-10","R000606",1,0,0,0,0,1,0
"2177","2024-04-10","R000614",16,6,3,1,16,0,0
"2178","2024-04-10","S001190",5,2,1,0,5,0,0
"2179","2024-04-11","D000230",1,0,0,0,1,0,0
"2180","2024-04-11","K000399",5,0,0,0,5,0,0
"2181","2024-04-12","B001248",4,1,0,0,4,0,0
"2182","2024-04-12","B001299",1,0,0,0,0,1,0
"2183","2024-04-12","B001302",1,0,0,0,1,0,0
"2184","2024-04-12","C001120",1,0,0,0,0,1,0
"2185","2024-04-12","D000615",2,0,0,0,0,2,0
"2186","2024-04-12","E000215",1,1,0,0,0,1,0
"2187","2024-04-12","F000477",1,1,0,0,0,1,0
"2188","2024-04-12","G000553",3,0,0,0,3,0,0
"2189","2024-04-12","G000568",8,0,0,0,0,2,6
"2190","2024-04-12","H001086",1,1,0,0,0,1,0
"2191","2024-04-12","J000288",1,1,0,0,1,0,0
"2192","2024-04-12","L000599",3,0,0,0,0,3,0
"2193","2024-04-12","M000194",1,1,0,0,0,1,0
"2194","2024-04-12","M001184",1,1,0,0,1,0,0
"2195","2024-04-12","M001228",5,2,0,0,0,5,0
"2196","2024-04-12","N000191",1,1,0,0,1,0,0
"2197","2024-04-12","P000048",1,0,0,0,0,1,0
"2198","2024-04-12","R000617",1,0,0,0,1,0,0
"2199","2024-04-12","S001176",1,1,0,0,0,1,0
"2200","2024-04-12","T000165",1,0,0,0,1,0,0
"2201","2024-04-12","T000463",6,4,0,0,6,0,0
"2202","2024-04-13","D000628",1,0,0,0,0,0,1
"2203","2024-04-13","R000579",1,0,0,0,0,1,0
"2204","2024-04-13","S000522",2,0,0,0,0,0,2
"2205","2024-04-13","S001221",2,2,2,0,0,2,0
"2206","2024-04-14","B001224",4,0,0,0,0,0,4
"2207","2024-04-14","B001257",3,1,0,0,0,3,0
"2208","2024-04-14","B001291",1,0,0,0,0,1,0
"2209","2024-04-14","D000628",1,0,0,0,0,1,0
"2210","2024-04-14","H001047",1,0,0,0,0,0,1
"2211","2024-04-14","H001081",1,0,0,0,0,0,1
"2212","2024-04-14","K000382",1,1,0,0,0,0,1
"2213","2024-04-14","K000392",2,1,1,0,0,2,0
"2214","2024-04-14","L000600",6,1,1,0,0,6,0
"2215","2024-04-14","S000168",3,2,0,0,0,3,0
"2216","2024-04-14","S001214",7,1,0,0,0,7,0
"2217","2024-04-14","V000133",2,0,0,0,0,2,0
"2218","2024-04-14","W000816",2,2,0,0,0,2,0
"2219","2024-04-14","W000828",2,0,0,0,0,2,0
"2220","2024-04-15","A000372",2,1,1,0,0,2,0
"2221","2024-04-15","B001223",11,0,0,3,0,0,11
"2222","2024-04-15","C001061",2,2,0,0,2,0,0
"2223","2024-04-15","C001069",1,0,0,0,1,0,0
"2224","2024-04-15","D000032",5,2,2,0,0,5,0
"2225","2024-04-15","F000454",1,1,0,0,1,0,0
"2226","2024-04-15","G000553",1,0,0,0,0,1,0
"2227","2024-04-15","G000583",2,0,0,0,2,0,0
"2228","2024-04-15","G000593",1,1,0,0,0,1,0
"2229","2024-04-15","H001058",1,0,0,0,1,0,0
"2230","2024-04-15","H001072",2,0,0,0,2,0,0
"2231","2024-04-15","K000399",6,0,0,0,0,6,0
"2232","2024-04-15","L000557",2,0,0,0,2,0,0
"2233","2024-04-15","L000578",1,0,0,0,1,0,0
"2234","2024-04-15","L000585",1,0,0,0,0,1,0
"2235","2024-04-15","M000871",1,1,0,0,1,0,0
"2236","2024-04-15","M001156",1,1,0,0,1,0,0
"2237","2024-04-15","M001215",1,0,0,0,1,0,0
"2238","2024-04-15","O000086",1,0,0,0,0,1,0
"2239","2024-04-15","S001176",1,1,0,0,0,1,0
"2240","2024-04-15","S001183",1,0,0,0,0,1,0
"2241","2024-04-15","S001189",1,0,0,0,0,1,0
"2242","2024-04-15","S001190",4,3,1,0,4,0,0
"2243","2024-04-15","S001195",4,2,0,0,4,0,0
"2244","2024-04-15","W000795",2,0,0,1,2,0,0
"2245","2024-04-15","W000804",1,0,0,0,0,1,0
"2246","2024-04-15","W000806",4,2,0,0,0,4,0
"2247","2024-04-15","W000812",3,1,1,0,0,3,0
"2248","2024-04-16","A000148",7,3,1,0,0,7,0
"2249","2024-04-16","B001248",3,1,0,0,3,0,0
"2250","2024-04-16","C001116",5,3,0,0,0,5,0
"2251","2024-04-16","D000632",2,2,0,0,2,0,0
"2252","2024-04-16","F000465",5,3,0,0,0,5,0
"2253","2024-04-16","G000589",2,1,0,0,0,2,0
"2254","2024-04-16","H001052",1,0,0,0,0,1,0
"2255","2024-04-16","H001072",1,0,0,0,1,0,0
"2256","2024-04-16","K000397",2,1,0,0,2,0,0
"2257","2024-04-16","L000273",1,0,0,0,1,0,0
"2258","2024-04-16","L000564",3,1,0,0,0,3,0
"2259","2024-04-16","M000312",2,0,0,0,2,0,0
"2260","2024-04-16","M000871",7,2,0,0,4,3,0
"2261","2024-04-16","M001137",10,7,2,0,10,0,0
"2262","2024-04-16","M001156",4,2,0,0,4,0,0
"2263","2024-04-16","M001224",8,3,3,0,8,0,0
"2264","2024-04-16","R000610",3,1,0,0,3,0,0
"2265","2024-04-16","R000614",1,0,0,0,0,1,0
"2266","2024-04-16","S001135",1,0,0,0,1,0,0
"2267","2024-04-16","S001176",1,1,0,0,0,1,0
"2268","2024-04-16","T000480",2,0,0,0,2,0,0
"2269","2024-04-16","W000187",4,3,0,0,4,0,0
"2270","2024-04-16","W000795",6,5,0,0,6,0,0
"2271","2024-04-16","W000826",1,1,0,0,0,1,0
"2272","2024-04-17","B000740",8,0,0,0,0,8,0
"2273","2024-04-17","B001301",1,0,0,0,0,1,0
"2274","2024-04-17","C001059",2,1,0,0,2,0,0
"2275","2024-04-17","C001115",2,0,0,0,0,2,0
"2276","2024-04-17","C001116",1,0,0,0,1,0,0
"2277","2024-04-17","C001118",1,0,0,0,1,0,0
"2278","2024-04-17","C001133",3,1,0,0,3,0,0
"2279","2024-04-17","G000578",3,0,0,0,3,0,0
"2280","2024-04-17","G000591",1,0,0,0,0,1,0
"2281","2024-04-17","H000874",1,0,0,0,1,0,0
"2282","2024-04-17","L000562",1,1,0,0,1,0,0
"2283","2024-04-17","M001137",3,1,1,0,3,0,0
"2284","2024-04-17","M001157",2,2,0,0,2,0,0
"2285","2024-04-17","M001194",1,1,0,0,0,1,0
"2286","2024-04-17","M001213",2,0,0,0,2,0,0
"2287","2024-04-17","P000048",1,0,0,0,1,0,0
"2288","2024-04-17","P000617",7,0,0,0,3,0,4
"2289","2024-04-17","R000617",1,1,0,0,1,0,0
"2290","2024-04-17","S001224",2,0,0,0,2,0,0
"2291","2024-04-17","W000795",2,0,0,0,2,0,0
"2292","2024-04-18","C001118",1,0,0,0,0,1,0
"2293","2024-04-18","D000631",4,0,0,0,4,0,0
"2294","2024-04-18","G000553",4,0,0,0,4,0,0
"2295","2024-04-18","G000576",1,0,0,0,1,0,0
"2296","2024-04-18","J000298",4,2,0,0,0,0,4
"2297","2024-04-18","K000398",7,4,2,0,7,0,0
"2298","2024-04-18","K000401",3,0,0,0,3,0,0
"2299","2024-04-18","M001137",7,1,0,0,7,0,0
"2300","2024-04-18","M001194",1,1,0,0,0,1,0
"2301","2024-04-18","M001213",3,1,0,0,0,3,0
"2302","2024-04-18","S001176",7,2,0,0,6,1,0
"2303","2024-04-18","S001190",1,0,1,0,0,1,0
"2304","2024-04-18","W000804",5,2,0,0,0,5,0
"2305","2024-04-18","W000809",2,2,0,0,0,0,2
"2306","2024-04-19","A000372",2,2,0,0,0,2,0
"2307","2024-04-19","B001248",5,3,0,0,5,0,0
"2308","2024-04-19","B001301",2,0,0,0,0,2,0
"2309","2024-04-19","C001067",6,0,2,0,0,0,6
"2310","2024-04-19","C001068",3,2,0,0,0,3,0
"2311","2024-04-19","C001069",1,1,1,0,0,1,0
"2312","2024-04-19","C001114",1,1,0,0,0,1,0
"2313","2024-04-19","C001119",1,0,0,0,0,1,0
"2314","2024-04-19","C001120",4,3,1,0,0,4,0
"2315","2024-04-19","C001133",1,1,0,0,1,0,0
"2316","2024-04-19","D000399",1,0,0,0,1,0,0
"2317","2024-04-19","D000615",3,2,0,0,0,3,0
"2318","2024-04-19","E000235",3,2,0,0,0,3,0
"2319","2024-04-19","F000450",5,3,0,0,0,5,0
"2320","2024-04-19","F000468",3,3,1,0,0,3,0
"2321","2024-04-19","G000061",2,0,0,0,0,2,0
"2322","2024-04-19","G000546",1,0,0,0,0,1,0
"2323","2024-04-19","G000553",1,1,0,0,1,0,0
"2324","2024-04-19","H001085",1,1,0,0,0,1,0
"2325","2024-04-19","H001094",3,2,0,0,3,0,0
"2326","2024-04-19","J000301",2,1,0,0,0,2,0
"2327","2024-04-19","L000569",3,1,0,0,0,3,0
"2328","2024-04-19","M000312",1,1,0,0,1,0,0
"2329","2024-04-19","M001136",3,1,0,0,0,3,0
"2330","2024-04-19","M001157",2,0,0,0,0,2,0
"2331","2024-04-19","M001159",2,2,0,0,0,2,0
"2332","2024-04-19","M001199",6,1,0,0,0,6,0
"2333","2024-04-19","M001206",1,0,0,0,0,1,0
"2334","2024-04-19","M001224",3,1,0,0,0,3,0
"2335","2024-04-19","N000026",2,2,0,0,0,2,0
"2336","2024-04-19","P000034",1,1,0,0,0,1,0
"2337","2024-04-19","R000609",1,1,0,0,0,1,0
"2338","2024-04-19","S000250",6,4,0,0,0,6,0
"2339","2024-04-19","S001176",1,1,0,0,0,1,0
"2340","2024-04-19","S001177",1,1,0,0,0,1,0
"2341","2024-04-19","S001213",2,2,0,0,0,2,0
"2342","2024-04-19","T000165",2,2,0,0,0,2,0
"2343","2024-04-19","T000467",3,1,0,0,0,3,0
"2344","2024-04-19","V000133",3,2,0,0,0,3,0
"2345","2024-04-19","W000809",3,3,0,0,0,3,0
"2346","2024-04-19","W000814",11,2,0,0,0,11,0
"2347","2024-04-19","W000821",3,1,0,0,0,3,0
"2348","2024-04-20","B000740",1,0,0,0,0,1,0
"2349","2024-04-20","C000059",4,3,0,0,4,0,0
"2350","2024-04-20","C001053",2,1,0,0,2,0,0
"2351","2024-04-20","C001066",2,2,0,0,0,1,1
"2352","2024-04-20","C001091",1,0,0,0,1,0,0
"2353","2024-04-20","C001101",1,1,0,0,1,0,0
"2354","2024-04-20","C001116",3,3,0,0,3,0,0
"2355","2024-04-20","D000216",6,3,0,0,6,0,0
"2356","2024-04-20","D000594",1,1,0,0,0,1,0
"2357","2024-04-20","E000215",2,2,0,0,0,2,0
"2358","2024-04-20","E000299",18,11,0,0,0,18,0
"2359","2024-04-20","F000462",1,1,0,0,1,0,0
"2360","2024-04-20","F000466",1,0,0,0,1,0,0
"2361","2024-04-20","G000553",10,5,0,0,4,6,0
"2362","2024-04-20","G000576",1,0,0,0,0,1,0
"2363","2024-04-20","H000874",2,0,1,0,2,0,0
"2364","2024-04-20","H001085",5,0,0,0,0,5,0
"2365","2024-04-20","J000294",6,0,0,0,6,0,0
"2366","2024-04-20","J000298",3,1,0,0,0,0,3
"2367","2024-04-20","K000382",5,1,0,0,0,5,0
"2368","2024-04-20","K000398",4,4,0,0,1,3,0
"2369","2024-04-20","L000557",1,1,0,0,0,1,0
"2370","2024-04-20","L000583",6,3,0,0,0,6,0
"2371","2024-04-20","L000589",2,0,0,0,0,2,0
"2372","2024-04-20","L000599",2,2,0,0,1,1,0
"2373","2024-04-20","M000194",3,3,1,0,0,3,0
"2374","2024-04-20","M001135",2,1,0,0,2,0,0
"2375","2024-04-20","M001137",1,0,0,0,1,0,0
"2376","2024-04-20","M001157",1,0,0,0,1,0,0
"2377","2024-04-20","M001177",1,0,0,0,1,0,0
"2378","2024-04-20","M001199",2,2,0,0,0,2,0
"2379","2024-04-20","M001213",3,1,0,0,0,3,0
"2380","2024-04-20","N000188",7,3,1,0,0,1,6
"2381","2024-04-20","N000193",1,0,0,0,1,0,0
"2382","2024-04-20","P000048",1,0,0,0,0,1,0
"2383","2024-04-20","P000605",4,4,0,0,0,4,0
"2384","2024-04-20","P000607",2,1,0,0,2,0,0
"2385","2024-04-20","P000617",4,3,0,0,0,0,4
"2386","2024-04-20","S000522",6,4,0,0,2,0,4
"2387","2024-04-20","S001172",4,0,0,0,0,4,0
"2388","2024-04-20","S001176",3,2,0,0,0,3,0
"2389","2024-04-20","S001196",3,1,1,0,0,3,0
"2390","2024-04-20","S001224",1,1,0,0,0,1,0
"2391","2024-04-20","W000797",3,1,0,0,3,0,0
"2392","2024-04-20","W000804",4,4,0,0,0,4,0
"2393","2024-04-20","W000809",4,3,0,0,1,0,3
"2394","2024-04-21","B001257",1,1,0,0,0,1,0
"2395","2024-04-21","B001260",1,0,0,0,0,1,0
"2396","2024-04-21","B001291",2,0,0,0,0,2,0
"2397","2024-04-21","B001311",1,1,0,0,0,1,0
"2398","2024-04-21","C000059",1,1,0,0,0,1,0
"2399","2024-04-21","C001103",8,4,0,1,0,8,0
"2400","2024-04-21","G000565",3,2,0,0,0,3,0
"2401","2024-04-21","G000595",1,1,0,0,0,1,0
"2402","2024-04-21","H001096",3,2,0,0,0,3,0
"2403","2024-04-21","J000294",4,0,0,0,0,0,4
"2404","2024-04-21","J000302",2,0,0,0,0,2,0
"2405","2024-04-21","L000600",1,1,0,0,0,1,0
"2406","2024-04-21","M001210",3,0,0,0,0,3,0
"2407","2024-04-21","M001215",5,1,0,0,0,5,0
"2408","2024-04-21","N000193",1,0,0,0,0,1,0
"2409","2024-04-21","R000603",5,4,0,0,0,5,0
"2410","2024-04-21","S001148",1,1,0,0,0,1,0
"2411","2024-04-21","S001214",5,2,0,0,0,5,0
"2412","2024-04-21","S001221",1,1,1,0,0,1,0
"2413","2024-04-21","T000478",16,12,0,0,0,16,0
"2414","2024-04-22","A000379",3,0,0,0,0,3,0
"2415","2024-04-22","B001302",1,0,0,0,0,1,0
"2416","2024-04-22","C001133",1,0,0,0,0,1,0
"2417","2024-04-22","D000623",3,2,1,0,0,3,0
"2418","2024-04-22","D000628",1,0,0,0,0,1,0
"2419","2024-04-22","F000478",6,1,0,0,0,6,0
"2420","2024-04-22","G000559",1,1,0,0,0,1,0
"2421","2024-04-22","G000593",5,3,0,0,0,5,0
"2422","2024-04-22","K000399",2,0,0,0,0,2,0
"2423","2024-04-22","L000564",2,2,0,0,0,2,0
